filename,error_type,inject_at_move,total_moves,original_move,corrupted_move,cascade_length
game_006748.pgn,2,14,67,e5,e6,
game_006749.pgn,1,48,56,Qxh5+,Nz5,
game_006750.pgn,2,12,37,Qxg4,Oxg4,
game_006751.pgn,2,46,51,b4,b5,
game_006752.pgn,4,45,49,Nf5,Nf5,3
game_006753.pgn,1,58,75,Ke3,Qh8,
game_006754.pgn,1,20,47,Bxc5,Qh8,
game_006755.pgn,1,7,78,Nc6,Qа9,
game_006756.pgn,3,9,41,O-O,O-O,
game_006757.pgn,4,14,61,Be3,Be3,46
game_006758.pgn,3,59,87,Kd7,Kd7,
game_006759.pgn,4,18,32,Rb1,Rb1,13
game_006760.pgn,1,59,82,Rxg2+,Qа9,
game_006761.pgn,1,33,68,Bg4,Rb9,
game_006762.pgn,2,53,80,Rb2,Pb2,
game_006763.pgn,3,46,57,Be3,Be3,
game_006764.pgn,1,17,46,Nxc7,Bh9,
game_006765.pgn,3,27,37,Bxc4,Bxc4,
game_006766.pgn,3,8,57,O-O,O-O,
game_006767.pgn,4,52,83,bxc4,bxc4,30
game_006768.pgn,2,11,51,a5,a6,
game_006769.pgn,2,39,53,Rf6,Pf6,
game_006770.pgn,3,77,87,Na5,Na5,
game_006771.pgn,2,51,87,Qf6,Of6,
game_006772.pgn,2,22,31,Na4,Ma4,
game_006773.pgn,3,31,69,Qc5,Qc5,
game_006774.pgn,4,14,47,Ne2,Ne2,32
game_006775.pgn,1,21,68,Bxe5,Bh9,
game_006776.pgn,4,15,62,Ne5,Ne5,46
game_006777.pgn,3,43,65,Bc6,Bc6,
game_006778.pgn,2,24,56,Ng2,Mg2,
game_006779.pgn,4,15,76,c6,c6,60
game_006780.pgn,2,74,83,Rxc4,Pxc4,
game_006781.pgn,3,41,77,Rb8,Rb8,
game_006782.pgn,3,4,90,Nc3,Nc3,
game_006783.pgn,3,31,49,Ne4,Ne4,
game_006784.pgn,2,28,32,gxf3,gxf4,
game_006785.pgn,1,33,65,Bb7,Rb9,
game_006786.pgn,3,29,44,h5,h5,
game_006787.pgn,1,64,70,Kd6,Qh8,
game_006788.pgn,4,7,62,Be7,Be7,54
game_006789.pgn,2,68,89,Ba5,8a5,
game_006790.pgn,2,20,58,dxe5,dxe6,
game_006791.pgn,1,57,64,d4,Bh9,
game_006792.pgn,1,9,84,Be6,Nz5,
game_006793.pgn,1,66,91,Qd6,Bh9,
game_006794.pgn,4,45,59,Bd3,Bd3,13
game_006795.pgn,1,29,95,Rc6,Nz5,
game_006796.pgn,2,34,58,Rae1,Pae1,
game_006797.pgn,2,20,64,Ngf3,Mgf3,
game_006798.pgn,2,80,84,b6,b7,
game_006799.pgn,3,3,62,d6,d6,
game_006800.pgn,1,8,57,Bd2,Bh9,
game_006801.pgn,3,13,53,Be6,Be6,
game_006802.pgn,3,30,60,b3,b3,
game_006803.pgn,2,69,97,Rxc4,Pxc4,
game_006804.pgn,1,37,60,Ng4,Qа9,
game_006805.pgn,2,24,29,Bd3,8d3,
game_006806.pgn,1,16,22,g4,Nz5,
game_006807.pgn,3,78,92,Kf2,Kf2,
game_006808.pgn,1,53,83,Nxd7,Ka9,
game_006809.pgn,2,17,91,Be7,8e7,
game_006810.pgn,1,8,36,e4,Rb9,
game_006811.pgn,3,21,27,h5,h5,
game_006812.pgn,3,20,58,Qg3,Qg3,
game_006813.pgn,4,10,33,Nxd4,Nxd4,22
game_006814.pgn,1,4,51,d5,Qh8,
game_006815.pgn,2,33,47,Bxd2,8xd2,
game_006816.pgn,3,7,32,Nf6,Nf6,
game_006817.pgn,1,5,30,h6,Nz5,
game_006818.pgn,1,41,96,Nb4,Ka9,
game_006819.pgn,2,56,84,Bb3,8b3,
game_006820.pgn,1,30,42,gxf4,Qh8,
game_006821.pgn,4,32,73,e4,e4,40
game_006822.pgn,1,62,87,Bd5,Qh8,
game_006823.pgn,1,20,44,Nxc6,Qа9,
game_006824.pgn,3,34,74,Kxh2,Kxh2,
game_006825.pgn,1,7,75,h6,Nz5,
game_006826.pgn,2,13,70,Nxe3,Mxe3,
game_006827.pgn,2,14,34,O-O,0-O,
game_006828.pgn,3,16,93,Be3,Be3,
game_006829.pgn,2,27,68,Nc6,Mc6,
game_006830.pgn,1,35,57,Rad8,Qh8,
game_006831.pgn,4,21,61,Nf5,Nf5,39
game_006832.pgn,2,37,51,Nc6,Mc6,
game_006833.pgn,3,29,50,Qa3+,Qa3+,
game_006834.pgn,4,26,88,f3,f3,61
game_006835.pgn,3,56,68,Ke2,Ke2,
game_006836.pgn,1,39,65,Bh3,Ka9,
game_006837.pgn,3,40,69,Kd2,Kd2,
game_006838.pgn,4,40,60,Re1,Re1,19
game_006839.pgn,4,38,50,Kh1,Kh1,11
game_006840.pgn,2,55,99,gxf6,gxf7,
game_006841.pgn,3,23,36,Re8,Re8,
game_006842.pgn,4,23,32,Kg7,Kg7,8
game_006843.pgn,4,14,20,h3,h3,5
game_006844.pgn,1,18,99,Bd2,Qh8,
game_006845.pgn,4,5,58,e6,e6,52
game_006846.pgn,4,31,40,O-O,O-O,8
game_006847.pgn,4,29,39,cxd4,cxd4,9
game_006848.pgn,2,30,59,c4,c5,
game_006849.pgn,3,18,62,Bf4,Bf4,
game_006850.pgn,1,30,74,Rad1,Qh8,
game_006851.pgn,1,11,96,O-O,Bh9,
game_006852.pgn,2,14,88,h3,h4,
game_006853.pgn,3,7,51,Nf6,Nf6,
game_006854.pgn,2,79,84,Re2+,Pe2+,
game_006855.pgn,1,60,68,Nf3,Ka9,
game_006856.pgn,1,22,43,Nc3,Nz5,
game_006857.pgn,3,16,23,c3,c3,
game_006858.pgn,3,18,73,f4,f4,
game_006859.pgn,2,21,62,Bxf6,8xf6,
game_006860.pgn,2,26,58,Bxd7+,8xd7+,
game_006861.pgn,3,52,84,Kc1,Kc1,
game_006862.pgn,2,8,38,O-O,0-O,
game_006863.pgn,4,18,25,Qxa8,Qxa8,6
game_006864.pgn,4,21,97,Bxc5,Bxc5,75
game_006865.pgn,1,25,97,Qh6,Qh8,
game_006866.pgn,1,42,56,Nxh6+,Bh9,
game_006867.pgn,4,36,43,Kg1,Kg1,6
game_006868.pgn,1,7,43,Na6,Qа9,
game_006869.pgn,4,4,86,c3,c3,81
game_006870.pgn,4,50,67,Ra1,Ra1,16
game_006871.pgn,4,9,69,Qd6,Qd6,59
game_006872.pgn,4,67,72,h3,h3,4
game_006873.pgn,2,88,92,Qc7,Oc7,
game_006874.pgn,1,18,43,d5,Qа9,
game_006875.pgn,3,43,47,g4,g4,
game_006876.pgn,1,30,67,Qxf8+,Bh9,
game_006877.pgn,3,68,75,Rh4,Rh4,
game_006878.pgn,2,40,81,Bg7,8g7,
game_006879.pgn,1,54,68,Nb7,Bh9,
game_006880.pgn,4,32,55,Ne5,Ne5,22
game_006881.pgn,4,31,70,Bd4,Bd4,38
game_006882.pgn,4,33,37,Rc8,Rc8,3
game_006883.pgn,2,57,74,gxf4,gxf5,
game_006884.pgn,2,4,84,Nf3,Mf3,
game_006885.pgn,4,3,36,e5,e5,32
game_006886.pgn,3,13,92,Na6,Na6,
game_006887.pgn,2,54,60,exd4,exd5,
game_006888.pgn,1,25,71,Bg4,Rb9,
game_006889.pgn,2,25,86,hxg5,hxg6,
game_006890.pgn,2,14,71,c5,c6,
game_006891.pgn,3,23,90,Qxa5+,Qxa5+,
game_006892.pgn,4,42,54,Rd1,Rd1,11
game_006893.pgn,3,44,66,Rc3,Rc3,
game_006894.pgn,1,76,93,Bxa4,Ka9,
game_006895.pgn,3,4,80,a3,a3,
game_006896.pgn,3,18,45,Be2,Be2,
game_006897.pgn,4,33,49,Nd4,Nd4,15
game_006898.pgn,4,25,67,fxe4,fxe4,41
game_006899.pgn,3,17,29,f5,f5,
game_006900.pgn,3,13,75,Bg7,Bg7,
game_006901.pgn,4,27,35,g6,g6,7
game_006902.pgn,3,27,59,Qb6,Qb6,
game_006903.pgn,2,6,71,c4,c5,
game_006904.pgn,4,30,79,Nc3,Nc3,48
game_006905.pgn,3,6,31,Nf3,Nf3,
game_006906.pgn,2,23,31,Bc6,8c6,
game_006907.pgn,2,14,50,Be2,8e2,
game_006908.pgn,4,17,66,exd5,exd5,48
game_006909.pgn,1,55,79,Kc8,Rb9,
game_006910.pgn,1,38,59,Kg2,Qh8,
game_006911.pgn,1,30,90,Nf7+,Ka9,
game_006912.pgn,1,20,26,Qg4,Nz5,
game_006913.pgn,3,75,90,Bb6,Bb6,
game_006914.pgn,4,40,76,Rfd1,Rfd1,35
game_006915.pgn,4,19,38,Nxc3,Nxc3,18
game_006916.pgn,2,10,40,Bd3,8d3,
game_006917.pgn,2,32,75,O-O,0-O,
game_006918.pgn,3,35,66,Qd4+,Qd4+,
game_006919.pgn,2,14,57,exd5,exd6,
game_006920.pgn,4,11,32,d4,d4,20
game_006921.pgn,2,70,87,Qg6,Og6,
game_006922.pgn,2,37,58,Qf6,Of6,
game_006923.pgn,2,6,20,g4,g5,
game_006924.pgn,4,13,53,O-O,O-O,39
game_006925.pgn,4,31,57,Bd7,Bd7,25
game_006926.pgn,2,8,59,e3,e4,
game_006927.pgn,3,24,91,Nd5,Nd5,
game_006928.pgn,3,13,25,Qxf6,Qxf6,
game_006929.pgn,2,37,68,Qa5+,Oa5+,
game_006930.pgn,1,28,42,Kh1,Bh9,
game_006931.pgn,3,18,93,Nb5,Nb5,
game_006932.pgn,3,46,57,Qb4,Qb4,
game_006933.pgn,3,39,86,Bxf6,Bxf6,
game_006934.pgn,4,8,97,Bc4,Bc4,88
game_006935.pgn,2,5,87,cxd5,cxd6,
game_006936.pgn,3,43,55,Qxc7,Qxc7,
game_006937.pgn,4,51,76,Bxf1,Bxf1,24
game_006938.pgn,4,61,94,f4,f4,32
game_006939.pgn,1,41,58,b4,Bh9,
game_006940.pgn,2,10,51,dxc3,dxc4,
game_006941.pgn,4,23,47,Nxd5,Nxd5,23
game_006942.pgn,1,35,49,Nxd4,Ka9,
game_006943.pgn,1,33,72,f5,Rb9,
game_006944.pgn,1,43,57,Bxc6,Nz5,
game_006945.pgn,2,28,74,Bxe4,8xe4,
game_006946.pgn,2,22,34,Nd2,Md2,
game_006947.pgn,1,40,45,Nxd4,Ka9,
game_006948.pgn,1,5,88,e6,Ka9,
game_006949.pgn,2,52,58,Rh1,Ph1,
game_006950.pgn,3,69,84,Ne7,Ne7,
game_006951.pgn,3,46,53,Nxa7,Nxa7,
game_006952.pgn,1,23,69,cxd4,Qh8,
game_006953.pgn,1,38,71,Qc3,Qа9,
game_006954.pgn,4,31,58,Qxe5,Qxe5,26
game_006955.pgn,1,12,48,Nxh4,Bh9,
game_006956.pgn,1,28,62,Nxe5,Rb9,
game_006957.pgn,3,8,93,Nbd2,Nbd2,
game_006958.pgn,1,25,37,O-O,Rb9,
game_006959.pgn,1,44,73,Kxf1,Ka9,
game_006960.pgn,2,34,100,Rfxc1,Pfxc1,
game_006961.pgn,2,34,54,Rb2,Pb2,
game_006962.pgn,3,23,30,Qh3,Qh3,
game_006963.pgn,3,54,75,Nc3,Nc3,
game_006964.pgn,4,13,31,cxd6,cxd6,17
game_006965.pgn,2,41,92,Rxf2+,Pxf2+,
game_006966.pgn,1,31,48,Bxd6,Qа9,
game_006967.pgn,3,22,41,Qxe7,Qxe7,
game_006968.pgn,1,25,92,Qc5,Bh9,
game_006969.pgn,3,19,70,d6,d6,
game_006970.pgn,4,35,97,b6,b6,61
game_006971.pgn,1,36,60,b6,Qh8,
game_006972.pgn,3,4,56,f3,f3,
game_006973.pgn,1,16,74,Bxf6,Bh9,
game_006974.pgn,1,38,51,Rc1,Bh9,
game_006975.pgn,4,39,63,bxc6,bxc6,23
game_006976.pgn,3,44,52,Rxe1,Rxe1,
game_006977.pgn,4,27,52,bxc6,bxc6,24
game_006978.pgn,1,60,69,Re4,Qа9,
game_006979.pgn,2,62,84,Qd6,Od6,
game_006980.pgn,3,11,25,e6,e6,
game_006981.pgn,3,51,63,Bd5,Bd5,
game_006982.pgn,4,24,51,a5,a5,26
game_006983.pgn,4,43,61,b6,b6,17
game_006984.pgn,3,44,75,Qxh5,Qxh5,
game_006985.pgn,1,8,23,Nc3,Ka9,
game_006986.pgn,2,46,92,Qg5,Og5,
game_006987.pgn,1,33,49,Rh7,Qа9,
game_006988.pgn,2,10,69,O-O,0-O,
game_006989.pgn,4,10,63,d3,d3,52
game_006990.pgn,2,46,85,Qa3,Oa3,
game_006991.pgn,2,13,42,h5,h6,
game_006992.pgn,3,31,45,O-O-O,O-O-O,
game_006993.pgn,1,13,50,O-O,Rb9,
game_006994.pgn,4,64,94,Rd3,Rd3,29
game_006995.pgn,4,12,52,Qe4,Qe4,39
game_006996.pgn,3,21,54,bxa3,bxa3,
game_006997.pgn,1,14,55,Nba3,Ka9,
game_006998.pgn,3,22,63,Qxa1,Qxa1,
game_006999.pgn,1,11,42,Bd7,Qh8,
game_007000.pgn,2,20,58,c3,c4,
game_007001.pgn,1,3,28,c5,Ka9,
game_007002.pgn,3,24,31,Bf7+,Bf7+,
game_007003.pgn,1,24,47,d6,Rb9,
game_007004.pgn,3,81,90,bxa5,bxa5,
game_007005.pgn,4,17,27,cxd5,cxd5,9
game_007006.pgn,1,86,91,Qxa7,Bh9,
game_007007.pgn,3,5,29,Nh6,Nh6,
game_007008.pgn,3,33,74,Ng6,Ng6,
game_007009.pgn,2,25,38,h5,h6,
game_007010.pgn,1,74,80,Kg3,Bh9,
game_007011.pgn,4,19,23,Qg6,Qg6,3
game_007012.pgn,2,25,91,O-O,0-O,
game_007013.pgn,4,24,69,axb4,axb4,44
game_007014.pgn,3,46,55,Qb5+,Qb5+,
game_007015.pgn,1,19,44,f6,Rb9,
game_007016.pgn,1,15,48,Qb6,Nz5,
game_007017.pgn,4,21,85,Qb4+,Qb4+,63
game_007018.pgn,2,60,85,Ra1,Pa1,
game_007019.pgn,1,30,69,Bxf6,Qа9,
game_007020.pgn,2,14,52,Ne6,Me6,
game_007021.pgn,1,67,85,Kg8,Rb9,
game_007022.pgn,4,15,32,Bb7,Bb7,16
game_007023.pgn,1,25,46,Rf7,Qh8,
game_007024.pgn,4,40,53,Nc3,Nc3,12
game_007025.pgn,4,48,55,Ra3,Ra3,6
game_007026.pgn,3,47,81,Kg8,Kg8,
game_007027.pgn,3,15,61,Ba6,Ba6,
game_007028.pgn,3,43,66,Rhe8,Rhe8,
game_007029.pgn,2,57,82,Rfd8,Pfd8,
game_007030.pgn,4,43,90,Rh8,Rh8,46
game_007031.pgn,1,5,45,Qd8,Qh8,
game_007032.pgn,3,14,32,O-O,O-O,
game_007033.pgn,2,32,80,O-O,0-O,
game_007034.pgn,1,6,25,e4,Bh9,
game_007035.pgn,1,47,65,Qxe3+,Ka9,
game_007036.pgn,3,6,47,Bxb6,Bxb6,
game_007037.pgn,3,18,70,Nc3,Nc3,
game_007038.pgn,2,24,37,f3,f4,
game_007039.pgn,1,22,30,Bxc7,Nz5,
game_007040.pgn,3,17,75,Qe7+,Qe7+,
game_007041.pgn,4,12,29,d3,d3,16
game_007042.pgn,2,38,43,Bxb5,8xb5,
game_007043.pgn,3,38,43,Bc6+,Bc6+,
game_007044.pgn,2,23,32,Bxc6,8xc6,
game_007045.pgn,3,54,69,Rxe4,Rxe4,
game_007046.pgn,4,27,84,h5,h5,56
game_007047.pgn,4,38,47,Bxe7,Bxe7,8
game_007048.pgn,2,13,78,Nxf4,Mxf4,
game_007049.pgn,3,5,55,g6,g6,
game_007050.pgn,3,42,51,Ke2,Ke2,
game_007051.pgn,4,44,76,Nxg7,Nxg7,31
game_007052.pgn,1,58,80,Ra7,Rb9,
game_007053.pgn,4,10,27,c6,c6,16
game_007054.pgn,1,8,44,Re1,Qh8,
game_007055.pgn,4,8,76,O-O,O-O,67
game_007056.pgn,2,66,73,Rxb7,Pxb7,
game_007057.pgn,3,20,62,Bxe6,Bxe6,
game_007058.pgn,2,25,41,Nb4,Mb4,
game_007059.pgn,4,46,54,Rxc8+,Rxc8+,7
game_007060.pgn,1,51,56,Rf8,Rb9,
game_007061.pgn,3,46,64,a3,a3,
game_007062.pgn,3,18,86,Qxd6,Qxd6,
game_007063.pgn,4,26,51,Nxc6,Nxc6,24
game_007064.pgn,4,17,36,a6,a6,18
game_007065.pgn,2,30,62,c4,c5,
game_007066.pgn,2,25,49,Bb4+,8b4+,
game_007067.pgn,4,17,43,gxf6,gxf6,25
game_007068.pgn,2,7,78,e6,e7,
game_007069.pgn,4,32,68,Rf1,Rf1,35
game_007070.pgn,3,27,66,Kg7,Kg7,
game_007071.pgn,3,31,56,O-O-O,O-O-O,
game_007072.pgn,1,50,60,Rf1,Ka9,
game_007073.pgn,1,82,88,f5+,Qа9,
game_007074.pgn,3,63,71,Kg7,Kg7,
game_007075.pgn,1,46,72,Ne2,Nz5,
game_007076.pgn,3,22,28,c3,c3,
game_007077.pgn,4,29,73,Nxf6,Nxf6,43
game_007078.pgn,1,29,74,a6,Rb9,
game_007079.pgn,3,22,33,g3,g3,
game_007080.pgn,1,11,47,dxc4,Bh9,
game_007081.pgn,1,22,84,Nd4,Bh9,
game_007082.pgn,1,32,77,Qa5,Qа9,
game_007083.pgn,4,28,54,Qd2,Qd2,25
game_007084.pgn,4,47,51,Nf5,Nf5,3
game_007085.pgn,1,23,52,Nd4,Qа9,
game_007086.pgn,4,48,80,cxd3,cxd3,31
game_007087.pgn,3,49,55,h6,h6,
game_007088.pgn,2,6,29,d4,d5,
game_007089.pgn,4,34,85,Rc1,Rc1,50
game_007090.pgn,4,30,36,Nh2,Nh2,5
game_007091.pgn,3,17,33,Qb6,Qb6,
game_007092.pgn,4,60,65,Kg2,Kg2,4
game_007093.pgn,3,45,52,Nxf1,Nxf1,
game_007094.pgn,3,41,62,Bxe4,Bxe4,
game_007095.pgn,3,31,59,a6,a6,
game_007096.pgn,2,54,70,Qxb5,Oxb5,
game_007097.pgn,3,52,63,Kc2,Kc2,
game_007098.pgn,2,33,63,Nc6,Mc6,
game_007099.pgn,3,25,63,Rab8,Rab8,
game_007100.pgn,4,3,44,Nf6,Nf6,40
game_007101.pgn,2,89,94,Qd8,Od8,
game_007102.pgn,1,52,56,Bxd5,Qа9,
game_007103.pgn,4,44,63,cxd4,cxd4,18
game_007104.pgn,4,14,45,Nc3,Nc3,30
game_007105.pgn,3,36,71,Rf1,Rf1,
game_007106.pgn,2,7,63,Qf6,Of6,
game_007107.pgn,2,11,21,Nd7,Md7,
game_007108.pgn,2,44,73,Rae1,Pae1,
game_007109.pgn,3,8,50,Nf3,Nf3,
game_007110.pgn,4,40,67,Ne4,Ne4,26
game_007111.pgn,2,22,78,h4,h5,
game_007112.pgn,1,37,43,Kg6,Ka9,
game_007113.pgn,1,3,58,Nf6,Rb9,
game_007114.pgn,1,29,65,Qxd1,Qh8,
game_007115.pgn,2,26,35,Qg4+,Og4+,
game_007116.pgn,4,3,41,Nc6,Nc6,37
game_007117.pgn,4,50,100,Ke3,Ke3,49
game_007118.pgn,1,29,77,Ne5,Rb9,
game_007119.pgn,2,58,84,Nd2,Md2,
game_007120.pgn,1,23,60,Qe7,Bh9,
game_007121.pgn,2,57,62,Re3,Pe3,
game_007122.pgn,3,22,43,e4,e4,
game_007123.pgn,3,25,42,a5,a5,
game_007124.pgn,2,79,99,Ka6,Xa6,
game_007125.pgn,3,6,25,Nc3,Nc3,
game_007126.pgn,3,28,56,b4,b4,
game_007127.pgn,2,39,78,Rcf8,Pcf8,
game_007128.pgn,2,23,45,Qg6,Og6,
game_007129.pgn,3,38,98,Bc4+,Bc4+,
game_007130.pgn,4,17,72,Bxc3,Bxc3,54
game_007131.pgn,1,57,91,Bxf4,Rb9,
game_007132.pgn,2,32,79,f4,f5,
game_007133.pgn,2,11,34,dxe6,dxe7,
game_007134.pgn,2,10,22,Qd3,Od3,
game_007135.pgn,2,11,64,Nc6,Mc6,
game_007136.pgn,3,10,67,Bxc3,Bxc3,
game_007137.pgn,1,34,65,Bxd4,Qа9,
game_007138.pgn,4,33,53,Bxg2,Bxg2,19
game_007139.pgn,4,38,85,Bb2,Bb2,46
game_007140.pgn,2,22,76,Qe2,Oe2,
game_007141.pgn,1,52,76,Nh5,Nz5,
game_007142.pgn,4,46,55,Kg1,Kg1,8
game_007143.pgn,2,50,75,Rac1,Pac1,
game_007144.pgn,3,46,76,Kh1,Kh1,
game_007145.pgn,4,51,77,Qg4,Qg4,25
game_007146.pgn,2,36,55,Bxg6,8xg6,
game_007147.pgn,4,34,45,cxd4,cxd4,10
game_007148.pgn,4,20,52,Bc4,Bc4,31
game_007149.pgn,3,20,29,Rd1+,Rd1+,
game_007150.pgn,1,27,44,b6,Ka9,
game_007151.pgn,2,3,26,d5,d6,
game_007152.pgn,4,16,53,Qd2,Qd2,36
game_007153.pgn,4,42,89,Rg1,Rg1,46
game_007154.pgn,4,48,93,Ra1,Ra1,44
game_007155.pgn,1,6,45,Nxc3,Ka9,
game_007156.pgn,1,19,56,bxc6,Qа9,
game_007157.pgn,1,45,85,Rac8,Qа9,
game_007158.pgn,3,65,95,e3,e3,
game_007159.pgn,4,15,55,Qc7,Qc7,39
game_007160.pgn,4,28,36,Qe2,Qe2,7
game_007161.pgn,3,17,48,a6,a6,
game_007162.pgn,3,27,64,e5,e5,
game_007163.pgn,1,31,52,Rxh6,Bh9,
game_007164.pgn,1,57,72,Bxh3+,Ka9,
game_007165.pgn,1,39,67,Kf7,Qа9,
game_007166.pgn,4,15,24,Qc7,Qc7,8
game_007167.pgn,1,46,64,e5,Rb9,
game_007168.pgn,4,15,63,Bxc3,Bxc3,47
game_007169.pgn,4,47,51,Bf4,Bf4,3
game_007170.pgn,1,21,29,e5,Nz5,
game_007171.pgn,1,41,47,Rfe8,Nz5,
game_007172.pgn,3,26,94,g4,g4,
game_007173.pgn,4,3,27,g6,g6,23
game_007174.pgn,4,34,63,Na4,Na4,28
game_007175.pgn,4,42,65,Nhf3,Nhf3,22
game_007176.pgn,3,7,25,a6,a6,
game_007177.pgn,2,30,42,Qxe2,Oxe2,
game_007178.pgn,3,6,74,Bb5,Bb5,
game_007179.pgn,2,6,29,Bc4,8c4,
game_007180.pgn,1,46,73,Qe3,Bh9,
game_007181.pgn,4,22,89,g3,g3,66
game_007182.pgn,2,32,71,dxe5,dxe6,
game_007183.pgn,2,10,23,Bg3,8g3,
game_007184.pgn,1,21,35,Nc6,Ka9,
game_007185.pgn,3,4,67,Bb5,Bb5,
game_007186.pgn,1,18,74,bxc5,Rb9,
game_007187.pgn,1,51,55,fxg6,Nz5,
game_007188.pgn,3,4,51,e3,e3,
game_007189.pgn,3,5,28,exd4,exd4,
game_007190.pgn,4,7,69,cxd4,cxd4,61
game_007191.pgn,2,14,32,Be2,8e2,
game_007192.pgn,2,16,92,Bd5,8d5,
game_007193.pgn,3,13,63,h6,h6,
game_007194.pgn,3,6,51,d3,d3,
game_007195.pgn,4,7,45,exd5,exd5,37
game_007196.pgn,3,16,22,exd7+,exd7+,
game_007197.pgn,1,22,40,Nc3,Bh9,
game_007198.pgn,4,5,23,Bd7,Bd7,17
game_007199.pgn,3,28,90,exd5,exd5,
game_007200.pgn,1,19,39,Ne4,Nz5,
game_007201.pgn,3,61,70,Nc7,Nc7,
game_007202.pgn,4,34,42,Qh8+,Qh8+,7
game_007203.pgn,3,23,37,Bxb2,Bxb2,
game_007204.pgn,4,57,66,Nxf7,Nxf7,8
game_007205.pgn,3,15,79,O-O,O-O,
game_007206.pgn,3,26,54,Nxd6,Nxd6,
game_007207.pgn,1,4,37,d3,Bh9,
game_007208.pgn,3,20,61,e5,e5,
game_007209.pgn,4,8,71,h3,h3,62
game_007210.pgn,1,31,41,d5,Nz5,
game_007211.pgn,2,16,93,Qd2,Od2,
game_007212.pgn,4,24,43,Nxe4,Nxe4,18
game_007213.pgn,3,22,41,Nf3,Nf3,
game_007214.pgn,4,47,77,Rac8,Rac8,29
game_007215.pgn,3,39,87,Qe6,Qe6,
game_007216.pgn,3,33,51,c5,c5,
game_007217.pgn,3,50,65,Qh2+,Qh2+,
game_007218.pgn,1,39,43,Qd4+,Nz5,
game_007219.pgn,4,30,36,Be3,Be3,5
game_007220.pgn,4,22,71,Bh4,Bh4,48
game_007221.pgn,3,46,91,Qh3,Qh3,
game_007222.pgn,1,29,33,Be6,Qа9,
game_007223.pgn,2,7,39,d5,d6,
game_007224.pgn,2,4,61,Bf4,8f4,
game_007225.pgn,2,57,61,Rxb2+,Pxb2+,
game_007226.pgn,2,7,68,c5,c6,
game_007227.pgn,4,17,36,Nxd5,Nxd5,18
game_007228.pgn,4,44,58,Na3,Na3,13
game_007229.pgn,1,9,62,d6,Qа9,
game_007230.pgn,3,5,82,Bc5,Bc5,
game_007231.pgn,2,9,45,Qxd6,Oxd6,
game_007232.pgn,1,12,44,exd5,Rb9,
game_007233.pgn,4,23,54,Bxc3,Bxc3,30
game_007234.pgn,3,12,62,O-O,O-O,
game_007235.pgn,2,20,57,Qe3+,Oe3+,
game_007236.pgn,2,8,45,c4,c5,
game_007237.pgn,2,17,69,Nf6,Mf6,
game_007238.pgn,3,29,46,Be6,Be6,
game_007239.pgn,4,10,74,d3,d3,63
game_007240.pgn,1,11,77,cxd5,Qа9,
game_007241.pgn,3,35,84,Rxa4,Rxa4,
game_007242.pgn,2,45,66,Qf5,Of5,
game_007243.pgn,1,14,32,Nge2,Bh9,
game_007244.pgn,4,25,71,a6,a6,45
game_007245.pgn,2,61,75,Rxf4,Pxf4,
game_007246.pgn,4,29,48,a5,a5,18
game_007247.pgn,3,20,54,f4,f4,
game_007248.pgn,4,9,95,Ne7,Ne7,85
game_007249.pgn,1,56,69,fxg5,Qh8,
game_007250.pgn,1,57,82,Nf6,Rb9,
game_007251.pgn,3,20,49,Bxh6,Bxh6,
game_007252.pgn,1,3,62,d6,Nz5,
game_007253.pgn,3,4,65,d5,d5,
game_007254.pgn,2,49,71,Bd6,8d6,
game_007255.pgn,4,63,91,Kf5,Kf5,27
game_007256.pgn,2,28,45,Bxe4,8xe4,
game_007257.pgn,2,7,53,Kxd8,Xxd8,
game_007258.pgn,2,53,67,Qh3+,Oh3+,
game_007259.pgn,1,4,57,f3,Bh9,
game_007260.pgn,2,47,88,Rg6,Pg6,
game_007261.pgn,2,27,73,Kc6,Xc6,
game_007262.pgn,3,14,23,Bxd6,Bxd6,
game_007263.pgn,3,3,98,Nc6,Nc6,
game_007264.pgn,4,31,52,Nh7,Nh7,20
game_007265.pgn,1,42,47,Rh8+,Bh9,
game_007266.pgn,2,8,87,Nc3,Mc3,
game_007267.pgn,2,82,92,Rd1,Pd1,
game_007268.pgn,3,10,29,Bxb2,Bxb2,
game_007269.pgn,1,51,90,Kf4,Bh9,
game_007270.pgn,2,17,56,Bg7,8g7,
game_007271.pgn,1,6,70,h3,Rb9,
game_007272.pgn,4,34,78,g5,g5,43
game_007273.pgn,2,16,60,O-O,0-O,
game_007274.pgn,3,46,54,Ne7,Ne7,
game_007275.pgn,1,29,41,Nge7,Qа9,
game_007276.pgn,4,21,63,Bb6,Bb6,41
game_007277.pgn,4,13,58,Na6,Na6,44
game_007278.pgn,2,19,56,Nd3,Md3,
game_007279.pgn,4,40,46,c4,c4,5
game_007280.pgn,4,26,53,Qa4,Qa4,26
game_007281.pgn,2,21,29,Bxe3,8xe3,
game_007282.pgn,3,13,64,Nf6,Nf6,
game_007283.pgn,4,9,23,Qb6,Qb6,13
game_007284.pgn,4,73,92,axb4,axb4,18
game_007285.pgn,4,10,32,Nf3,Nf3,21
game_007286.pgn,4,26,56,dxe5,dxe5,29
game_007287.pgn,4,36,40,Nf7,Nf7,3
game_007288.pgn,1,6,56,d4,Bh9,
game_007289.pgn,2,4,31,Nc3,Mc3,
